15.631263,-0.138344
15.751503,-0.014231
15.871743,0.147803
15.991984,0.190457
16.112224,0.141328
16.232465,0.007619
16.352705,-0.083599
16.472946,-0.070534
16.593186,-0.053382
16.713427,-0.007078
16.833667,-0.033593
16.953908,-0.066927
17.074148,-0.055219
17.194389,-0.057375
17.314629,-0.045807
17.43487,-0.073047
17.55511,-0.104246
17.675351,-0.094165
17.795591,-0.084655
17.915832,-0.082443
18.036072,-0.087401
18.156313,-0.141038
18.276553,-0.162748
18.396794,-0.150902
18.517034,-0.101059
18.637275,-0.021959
18.757515,0.06304
18.877756,0.126713
18.997996,0.13247
19.118236,0.115429
19.238477,0.128019
19.358717,0.183083
19.478958,0.316378
19.599198,0.166248
19.719439,-0.022636
19.839679,-0.150178
19.95992,-0.159873
20.08016,0.0579
20.200401,0.22729
20.320641,0.253719
20.440882,0.145923
20.561122,-0.042771
20.681363,-0.106608
20.801603,-0.089976
20.921844,-0.047577
21.042084,0.000346
21.162325,-0.064687
21.282565,-0.076353
21.402806,-0.074617
21.523046,-0.075204
21.643287,-0.058786
21.763527,-0.106086
21.883768,-0.110751
22.004008,-0.093767
22.124248,-0.117725
22.244489,-0.113905
22.364729,-0.159694
22.48497,-0.190982
22.60521,-0.188448
22.725451,-0.16971
22.845691,-0.088835
22.965932,0.001582
23.086172,0.097037
23.206413,0.169535
23.326653,0.138846
23.446894,0.163764
23.567134,0.180626
23.687375,0.318224
23.807615,0.367802
23.927856,0.080669
24.048096,-0.104181
24.168337,-0.242451
24.288577,-0.114335
24.408818,0.189142
24.529058,0.323056
24.649299,0.28549
24.769539,0.091301
24.88978,-0.11751
25.01002,-0.124401
25.130261,-0.100889
25.250501,-0.018242
25.370741,-0.012062
25.490982,-0.086092
25.611222,-0.078293
25.731463,-0.074605
25.851703,-0.06739
25.971944,-0.065164
26.092184,-0.169557
26.212425,-0.161352
26.332665,-0.130471
26.452906,-0.11609
26.573146,-0.088559
26.693387,-0.170136
26.813627,-0.239497
26.933868,-0.230468
27.054108,-0.180109
27.174349,-0.04888
27.294589,0.062433
27.41483,0.149565
27.53507,0.187844
27.655311,0.14753
27.775551,0.196948
27.895792,0.250922
28.016032,0.420271
28.136273,0.277638
28.256513,-0.02975
28.376754,-0.20187
28.496994,-0.24101
28.617234,0.030537
28.737475,0.299584
28.857715,0.354057
28.977956,0.227552
29.098196,-0.02463
29.218437,-0.150692
29.338677,-0.122178
29.458918,-0.068508
29.579158,0.008418
29.699399,-0.050519
29.819639,-0.098861
29.93988,-0.074765
30.06012,-0.076965
30.180361,-0.065245
30.300601,-0.120438
30.420842,-0.17039
30.541082,-0.123498
30.661323,-0.089644
30.781563,-0.086714
30.901804,-0.162075
31.022044,-0.251387
31.142285,-0.271075
31.262525,-0.203624
31.382766,-0.111003
31.503006,0.007287
31.623246,0.089851
31.743487,0.16986
31.863727,0.154212
31.983968,0.16163
32.104208,0.192245
32.224449,0.311789
32.344689,0.413737
32.46493,0.151345
32.58517,-0.074824
32.705411,-0.233751
32.825651,-0.162916
32.945892,0.141744
33.066132,0.320282
33.186373,0.31549
33.306613,0.141226
33.426854,-0.087693
33.547094,-0.129934
33.667335,-0.104605
33.787575,-0.030949
33.907816,-0.002029
34.028056,-0.077599
34.148297,-0.088062
34.268537,-0.06758
34.388778,-0.061028
34.509018,-0.045213
34.629259,-0.145577
34.749499,-0.19781
34.869739,-0.138929
34.98998,-0.11222
35.11022,-0.063079
35.230461,-0.117434
35.350701,-0.215601
35.470942,-0.228727
35.591182,-0.195922
35.711423,-0.093838
35.831663,0.032067
35.951904,0.10497
36.072144,0.184104
36.192385,0.142514
36.312625,0.161402
36.432866,0.201275
36.553106,0.344207
36.673347,0.312165
36.793587,0.039196
36.913828,-0.139004
37.034068,-0.223603
37.154309,-0.043687
37.274549,0.215832
37.39479,0.306394
37.51503,0.232827
37.635271,0.031399
37.755511,-0.117438
37.875752,-0.108408
37.995992,-0.067316
38.116232,0.004937
38.236473,-0.024844
38.356713,-0.082638
38.476954,-0.078894
38.597194,-0.061512
38.717435,-0.041011
38.837675,-0.080768
38.957916,-0.143626
39.078156,-0.127955
39.198397,-0.109889
39.318637,-0.082502
39.438878,-0.092251
39.559118,-0.150945
39.679359,-0.181711
39.799599,-0.171103
39.91984,-0.118918
40.04008,-0.041469
40.160321,0.034033
40.280561,0.113644
40.400802,0.136186
40.521042,0.127393
40.641283,0.152333
40.761523,0.196519
40.881764,0.312956
41.002004,0.163168
41.122244,-0.025998
41.242485,-0.143012
41.362725,-0.14984
41.482966,0.055122
41.603206,0.21288
41.723447,0.231335
41.843687,0.13757
41.963928,-0.035935
42.084168,-0.094605
42.204409,-0.077299
42.324649,-0.033884
42.44489,0.009601
42.56513,-0.040344
42.685371,-0.063704
42.805611,-0.056556
42.925852,-0.052018
43.046092,-0.043943
43.166333,-0.092497
43.286573,-0.102197
43.406814,-0.073085
43.527054,-0.059222
43.647295,-0.056401
43.767535,-0.098244
43.887776,-0.146445
44.008016,-0.145368
44.128257,-0.116433
44.248497,-0.060441
44.368737,-0.000861
44.488978,0.046216
44.609218,0.094354
44.729459,0.089504
44.849699,0.103133
44.96994,0.118428
45.09018,0.175715
45.210421,0.214844
45.330661,0.06086
45.450902,-0.046306
45.571142,-0.117469
45.691383,-0.069078
45.811623,0.086044
45.931864,0.161925
46.052104,0.150201
46.172345,0.061837
46.292585,-0.048541
46.412826,-0.063187
46.533066,-0.05252
46.653307,-0.015711
46.773547,-0.006016
46.893788,-0.040012
47.014028,-0.041185
47.134269,-0.034277
47.254509,-0.026985
47.374749,-0.034871
47.49499,-0.080805
47.61523,-0.085736
47.735471,-0.063169
47.855711,-0.045133
47.975952,-0.032871
48.096192,-0.059112
48.216433,-0.088655
48.336673,-0.091438
48.456914,-0.073145
48.577154,-0.031698
48.697395,0.011391
48.817635,0.050597
48.937876,0.070774
49.058116,0.066216
49.178357,0.075031
49.298597,0.085148
49.418838,0.134249
49.539078,0.07923
49.659319,-0.008159
49.779559,-0.060516
49.8998,-0.06607
50.02004,0.016657
50.140281,0.086648
50.260521,0.099178
50.380762,0.061926
50.501002,-0.00961
50.621242,-0.04034
50.741483,-0.035782
50.861723,-0.020035
50.981964,0.000185
51.102204,-0.015634
51.222445,-0.025072
51.342685,-0.023361
51.462926,-0.020546
51.583166,-0.020769
51.703407,-0.036126
51.823647,-0.049372
51.943888,-0.038338
52.064128,-0.027633
52.184369,-0.019172
52.304609,-0.026986
52.42485,-0.045454
52.54509,-0.052796
52.665331,-0.04471
52.785571,-0.026853
52.905812,-0.00005
53.026052,0.019486
53.146293,0.035035
53.266533,0.033184
53.386774,0.037185
53.507014,0.041593
53.627255,0.062947
53.747495,0.066229
53.867735,0.014193
53.987976,-0.021062
54.108216,-0.039363
54.228457,-0.013999
54.348697,0.03307
54.468938,0.051423
54.589178,0.042268
54.709419,0.010613
54.829659,-0.017654
54.9499,-0.018569
55.07014,-0.013646
55.190381,-0.002832
55.310621,-0.00369
55.430862,-0.014051
55.551102,-0.012826
55.671343,-0.012072
55.791583,-0.006981
55.911824,-0.014213
56.032064,-0.024181
56.152305,-0.022119
56.272545,-0.017695
56.392786,-0.010398
56.513026,-0.010111
56.633267,-0.019365
56.753507,-0.024652
56.873747,-0.025344
56.993988,-0.018173
57.114228,-0.006428
57.234469,0.003542
57.354709,0.014251
57.47495,0.018544
57.59519,0.017876
57.715431,0.02134
57.835671,0.024686
57.955912,0.038199
58.076152,0.020864
58.196393,-0.00417
58.316633,-0.016608
58.436874,-0.017383
58.557114,0.006077
58.677355,0.025197
58.797595,0.026663
58.917836,0.016131
59.038076,-0.003363
59.158317,-0.011554
59.278557,-0.009214
59.398798,-0.005484
59.519038,-0.000079
59.639279,-0.005432
59.759519,-0.008674
59.87976,-0.007544
60,-0.007139
