1792,-2.848,-1.933
1808,8.132,-1.747
1824,5.106,1.394
1840,-1.322,1.925
1856,-4.327,1.763
1872,-7.996,2.151
1888,-9.319,2.317
1904,-12.98,1.762
1920,-10.533,2.147
1936,-17.868,2.229
1952,-10.928,2.78
1968,-11.207,2.421
1984,-9.697,1.73
2000,-10.823,2.489
2016,-8.887,1.86
2032,0.895,1.444
2048,-2.934,-1.849
2064,-11.216,-2.04
2080,-13.912,-1.515
2096,-18.336,-2.011
2112,-19.602,-1.38
2128,-20.897,-1.915
2144,-16.097,-1.554
2160,-18.945,-1.657
2176,-20.577,-1.442
2192,-18.769,-1.254
2208,-18.389,-1.018
2224,-23.826,-1.779
2240,-14.105,-1.28
2256,-2.031,-1.225
2272,-1.165,2.014
2288,-8.836,2.4
2304,-11.585,2.478
2320,-11.854,2.638
2336,-16.101,2.939
2352,-13.804,2.136
2368,-16.306,2.663
2384,-20.544,2.983
2400,-16.036,-2.951
2416,-16.533,2.55
2432,-15.417,2.226
2448,-13.966,2.71
2464,-13.186,2.003
2480,-4.711,1.611
2496,-1.907,-1.644
2512,-11.231,-2.215
2528,-17.088,-1.465
2544,-28.493,-2.793
2560,-20.028,-1.518
2576,-16.474,-0.532
2592,-13.543,-1.678
2608,-21.258,-1.717
2624,-15.948,-2.008
2640,-16.793,-1.787
2656,-18.138,-1.372
2672,-22.353,-2.903
2688,-11.834,-1.841
2704,-1.299,-2.232
2720,2.7,1.449
2736,-6.377,1.759
2752,-11.185,2.08
2768,-13.232,2.276
2784,-16.867,2.577
2800,-16.582,2.041
2816,-16.523,2.797
2832,-20.948,2.677
2848,-17.462,3.011
2864,-14.071,2.1
2880,-12.531,2.078
2896,-10.624,2.55
2912,-8.717,1.79
2928,-0.639,1.691
2944,4.601,-1.335
2960,-8.994,-1.607
2976,-12.555,-0.443
2992,-12.566,1.483
3008,-18.023,-1.73
3024,-10.173,-1.152
3040,-10.502,-2.116
3056,-7.865,-0.961
3072,-8.908,2.815
3088,-11.335,-1.27
3104,-6.454,-1.317
3120,-23.499,1.114
3136,-12.124,-2.359
3152,3.998,3.12
3168,11.366,0.465
3184,-0.323,0.845
3200,-6.336,1.389
3216,-12.74,1.034
3232,-12.933,1.451
3248,-17.814,0.189
3264,-11.137,1.329
3280,-15.282,2.609
3296,-12.975,1.009
3312,-16.384,-0.122
3328,-14.672,0.445
3344,-11.548,0.867
3360,-13.753,-0.136
3376,-5.03,0.062
3392,1.293,-2.909
3408,-13.215,-2.414
3424,-17.348,-1.65
3440,-26.233,-0.799
3456,-22.79,1.922
3472,-21.255,-2.851
3488,-34.064,-2.225
3504,-37.706,-2.923
3520,-23.84,0.991
3536,-26.39,-2.204
3552,-31.726,-0.949
3568,-25.798,0.678
3584,-23.171,1.282
3600,-10.166,2.999
3616,0.21,0.624
3632,-11.759,1.512
3648,-15.988,1.854
3664,-20.041,2.224
3680,-18.839,1.139
3696,-37.552,-0.874
3712,-25.356,2.086
3728,-18.226,2.774
3744,-16.657,1.443
3760,-19.962,-0.125
3776,-19.884,0.132
3792,-18.025,1.753
3808,-16.638,-0.244
3824,-15.738,0
3840,-0.834,-2.65
3856,-29.812,-0.157
3872,-17.978,-1.234
3888,-26.715,1.22
3904,-24.705,0.961
3920,-17.241,-3.123
3936,-26.918,2.958
3952,-21.819,0.61
3968,-14.283,1.098
3984,-21.643,2.129
4000,-14.04,0.986
4016,-7.353,0.353
4032,-18.528,-0.86
4048,-20.393,-2.289
4064,-19.913,-0.144
4080,-23.202,2.383
4096,-17.603,-3.006
4112,-16.642,-2.841
4128,-24.147,1.218
4144,-24.272,2.357
4160,-14.073,2.392
4176,-18.787,-3.081
4192,-2.214,-2.872
4208,-6.935,0.511
4224,-13.653,0.6
4240,-15.949,-0.657
4256,-16.943,0.71
4272,-20.881,0.571
4288,-16.201,-0.845
4304,-20.295,-2.129
4320,-25.598,0.011
4336,-23.758,0.663
4352,-16.265,-0.223
4368,-20.143,-0.916
4384,-14.797,-0.458
4400,-10.489,-0.169
4416,-1.725,0.281
4432,-5.182,-2.758
4448,-19.575,2.113
4464,-18.715,2.224
4480,-17.212,2.486
4496,-18.338,2.726
4512,-30.528,1.587
4528,-20.314,2.754
4544,-20.787,2.717
4560,-19.079,-3.114
4576,-43.698,2.797
4592,-17.566,2.185
4608,-14.101,2.7
4624,-11.372,-2.904
4640,-1.926,-2.561
4656,-0.095,0.638
4672,-11.094,0.556
4688,-9.638,-0.07
4704,-14.182,0.429
4720,-16.943,0.632
4736,-12.221,-0.42
4752,-16.501,-1.556
4768,-10.039,-0.159
4784,-13.656,0.681
4800,-10.548,-0.325
4816,-8.749,0.059
4832,-4.448,-0.191
4848,0.94,0.203
4864,8.392,0.392
4880,8.661,-2.645
4896,-3.439,2.657
4912,-9.488,2.53
4928,-2.652,2.405
4944,-8.783,2.717
4960,-7.521,-2.459
4976,-5.403,2.034
4992,-8.022,3.043
5008,-11.102,2.14
5024,-17.487,-2.92
5040,-16.395,-1.006
5056,-9.853,2.051
5072,-5.616,2.633
5088,1.556,2.214
5104,3.462,-1.035
5120,-7.92,-1.484
5136,-8.681,-2.092
5152,-13.461,-1.705
5168,-15.245,-2.043
5184,-13.849,-2.756
5200,-17.67,-2.44
5216,-14.77,-2.252
5232,-17.169,-1.639
5248,-15.425,-2.13
5264,-13.442,-1.64
5280,-12.478,-1.362
5296,-8.588,-0.981
5312,-2.407,-0.686
5328,2.915,2.771
5344,-8.15,2.248
5360,-15.738,2.472
5376,-10.833,2.209
5392,-11.446,2.528
5408,-12.278,2.638
5424,-15.251,2.403
5440,-11.555,2.44
5456,-17.434,1.684
5472,-15.753,2.921
5488,-17.481,-2.96
5504,-12.788,2.694
5520,-9.231,3.088
5536,-5.217,2.522
5552,-1.775,-0.873
5568,-14.056,-1.737
5584,-13.397,-2.324
5600,-18.251,-1.936
5616,-16.951,-2.541
5632,-14.521,-2.972
5648,-20.7,-2.625
5664,-17.085,-2.13
5680,-17.153,-1.685
5696,-15.449,-2.742
5712,-14.063,-2.126
5728,-16.345,-1.976
5744,-14.569,-1.797
5760,-8.745,-1.169
5776,1.552,1.991
5792,-13.207,2.059
5808,-18.047,2.303
5824,-14.066,1.978
5840,-15.075,2.269
5856,-16.347,2.463
5872,-15.455,2.574
5888,-14.848,2.511
5904,-19.189,2.927
5920,-18.604,2.535
5936,-16.41,3.063
5952,-14.995,2.631
5968,-12.765,-3.023
5984,-9.69,2.925
6000,2.435,-0.687
6016,-12.419,-1.749
6032,-12.041,-2.218
6048,-14.923,-1.12
6064,-12.948,-2.398
6080,-13.278,-2.608
6096,-33.914,-2.94
6112,-15.358,-1.561
6128,-24.66,-1.211
6144,-12.919,-2.006
6160,-14.331,-1.572
6176,-10.761,-0.908
6192,-10.019,-1.331
6208,-5.033,-0.155
6224,10.657,2.508
6240,-5.092,2.569
6256,-5.276,2.266
6272,-10.233,2.693
6288,-6.29,2.533
6304,-8.212,2.851
6320,-14.972,2.639
6336,-7.079,-3.009
6352,-15.843,2.565
6368,-8.274,-2.836
6384,-6.263,-3.124
6400,-5.269,-2.889
6416,-0.196,-2.882
6432,-1.576,-2.62
6448,18.383,0.187
6464,-1.387,-1.902
6480,-6.358,-0.902
6496,-5.455,-0.611
6512,-10.734,1.241
6528,-6.722,2.88
6544,-10.343,-0.725
6560,-23.691,2.46
6576,-5.319,-0.495
6592,-2.598,-3.138
6608,-4.473,-0.741
6624,-0.038,-0.93
6640,2.88,0.232
6656,9.699,-0.311
6672,27.254,2.013
6688,4.672,0.578
6704,3.354,0.879
6720,-0.572,2.486
6736,-5.415,1.217
6752,-9.453,1.769
6768,-4.09,-2.472
6784,-9.763,1.798
6800,-9.283,-2.296
6816,-6.171,2.643
6832,-2.111,2.744
6848,-1.85,2.315
6864,2.426,2.79
6880,5.743,2.438
6896,26.827,-1.697
6912,8.627,2.169
6928,-2.252,2.424
6944,-6.486,2.428
6960,-2.832,-1.018
6976,-2.214,0.974
6992,-3.169,2.95
7008,-7.347,-1.552
7024,-1.869,-2.276
7040,-0.516,0.682
7056,-13.097,-2.796
7072,-5.676,-2.71
7088,2.134,-1.519
7104,6.118,-1.558
7120,25.558,-0.057
7136,-0.117,2.718
7152,-12.743,1.457
7168,-5.329,1.492
7184,-10.054,2.467
7200,-20.476,-2.237
7216,-3.115,2.244
7232,-8.799,2.355
7248,-3.509,2.171
7264,-5.811,2.182
7280,-2.994,1.95
7296,-7.714,2.163
7312,0.376,1.858
7328,5.317,2.403
7344,26.447,2.554
7360,10.766,-0.574
7376,0.079,-0.774
7392,-2.797,-1.03
7408,-4.67,-1.211
7424,-3.469,-1.175
7440,-8.32,-0.86
7456,-6.118,-1.251
7472,-8.092,-1.157
7488,-4.343,-0.785
7504,-6.329,-0.785
7520,-6.648,-0.75
7536,-0.265,-0.591
7552,4.677,-0.202
7568,23.672,0.258
7584,11.35,-2.676
7600,3.691,-2.628
7616,1.671,-2.611
7632,1.347,-2.58
7648,2.366,-2.436
7664,0.897,-2.384
7680,2.198,-2.391
7696,2.544,-2.339
7712,4.64,-2.205
7728,5.033,-2.222
7744,6.681,-2.158
7760,10.352,-2.137
7776,16.268,-2.018
7792,31.122,-1.881
7808,19.204,1.287
7824,10.789,1.181
7840,5.787,1.257
7856,3.57,1.33
7872,1.913,1.399
7888,-0.623,1.543
7904,-1.495,1.726
7920,-3.197,1.941
7936,-5.286,1.988
7952,-5.524,2.232
7968,-3.257,2.466
7984,-3.51,2.82
8000,1.091,-2.7
